,timestamp,customer_name,location
434,2019-09-10 21:28:00,Ira,2019-09-10 21:28:00
435,2019-09-10 21:29:00,Ira,2019-09-10 21:29:00
436,2019-09-10 21:30:00,Ira,2019-09-10 21:30:00
437,2019-09-10 21:31:00,Ira,2019-09-10 21:31:00
438,2019-09-10 21:32:00,Ira,2019-09-10 21:32:00
439,2019-09-10 21:33:00,Ira,2019-09-10 21:33:00
440,2019-09-10 21:34:00,Ira,2019-09-10 21:34:00
441,2019-09-10 21:35:00,Ira,2019-09-10 21:35:00
442,2019-09-10 21:36:00,Ira,2019-09-10 21:36:00
443,2019-09-10 19:22:00,Patrick,2019-09-10 19:22:00
444,2019-09-10 19:23:00,Patrick,2019-09-10 19:23:00
445,2019-09-10 19:24:00,Patrick,2019-09-10 19:24:00
446,2019-09-10 19:25:00,Patrick,2019-09-10 19:25:00
447,2019-09-10 19:26:00,Patrick,2019-09-10 19:26:00
448,2019-09-10 19:27:00,Patrick,2019-09-10 19:27:00
449,2019-09-10 19:28:00,Patrick,2019-09-10 19:28:00
450,2019-09-10 19:29:00,Patrick,2019-09-10 19:29:00
451,2019-09-10 19:30:00,Patrick,2019-09-10 19:30:00
452,2019-09-10 19:31:00,Patrick,2019-09-10 19:31:00
453,2019-09-10 19:32:00,Patrick,2019-09-10 19:32:00
454,2019-09-10 19:33:00,Patrick,2019-09-10 19:33:00
455,2019-09-10 19:34:00,Patrick,2019-09-10 19:34:00
456,2019-09-10 19:35:00,Patrick,2019-09-10 19:35:00
457,2019-09-10 19:36:00,Patrick,2019-09-10 19:36:00
458,2019-09-10 19:37:00,Patrick,2019-09-10 19:37:00
459,2019-09-10 19:38:00,Patrick,2019-09-10 19:38:00
460,2019-09-10 19:39:00,Patrick,2019-09-10 19:39:00
461,2019-09-10 19:40:00,Patrick,2019-09-10 19:40:00
462,2019-09-10 19:41:00,Patrick,2019-09-10 19:41:00
463,2019-09-10 20:39:00,Guy,2019-09-10 20:39:00
464,2019-09-10 20:40:00,Guy,2019-09-10 20:40:00
465,2019-09-10 20:41:00,Guy,2019-09-10 20:41:00
466,2019-09-10 21:20:00,Oliver,2019-09-10 21:20:00
467,2019-09-10 21:21:00,Oliver,2019-09-10 21:21:00
468,2019-09-10 21:22:00,Oliver,2019-09-10 21:22:00
469,2019-09-10 21:23:00,Oliver,2019-09-10 21:23:00
470,2019-09-10 21:24:00,Oliver,2019-09-10 21:24:00
471,2019-09-10 13:57:00,Theodore,2019-09-10 13:57:00
472,2019-09-10 13:58:00,Theodore,2019-09-10 13:58:00
473,2019-09-10 13:59:00,Theodore,2019-09-10 13:59:00
474,2019-09-10 14:00:00,Theodore,2019-09-10 14:00:00
475,2019-09-10 14:01:00,Theodore,2019-09-10 14:01:00
476,2019-09-10 14:02:00,Theodore,2019-09-10 14:02:00
477,2019-09-10 14:03:00,Theodore,2019-09-10 14:03:00
478,2019-09-10 14:04:00,Theodore,2019-09-10 14:04:00
479,2019-09-10 14:05:00,Theodore,2019-09-10 14:05:00
480,2019-09-10 14:06:00,Theodore,2019-09-10 14:06:00
481,2019-09-10 14:07:00,Theodore,2019-09-10 14:07:00
482,2019-09-10 14:08:00,Theodore,2019-09-10 14:08:00
483,2019-09-10 14:09:00,Theodore,2019-09-10 14:09:00
484,2019-09-10 14:10:00,Theodore,2019-09-10 14:10:00
485,2019-09-10 14:11:00,Theodore,2019-09-10 14:11:00
486,2019-09-10 14:12:00,Theodore,2019-09-10 14:12:00
487,2019-09-10 12:28:00,Hugh,2019-09-10 12:28:00
488,2019-09-10 12:29:00,Hugh,2019-09-10 12:29:00
489,2019-09-10 12:30:00,Hugh,2019-09-10 12:30:00
490,2019-09-10 12:31:00,Hugh,2019-09-10 12:31:00
491,2019-09-10 12:32:00,Hugh,2019-09-10 12:32:00
492,2019-09-10 12:33:00,Hugh,2019-09-10 12:33:00
493,2019-09-10 14:17:00,Clyde,2019-09-10 14:17:00
494,2019-09-10 14:18:00,Clyde,2019-09-10 14:18:00
495,2019-09-10 14:19:00,Clyde,2019-09-10 14:19:00
496,2019-09-10 14:20:00,Clyde,2019-09-10 14:20:00
497,2019-09-10 14:21:00,Clyde,2019-09-10 14:21:00
498,2019-09-10 14:22:00,Clyde,2019-09-10 14:22:00
499,2019-09-10 14:23:00,Clyde,2019-09-10 14:23:00
500,2019-09-10 14:24:00,Clyde,2019-09-10 14:24:00
501,2019-09-10 14:25:00,Clyde,2019-09-10 14:25:00
502,2019-09-10 08:43:00,Alexander,2019-09-10 08:43:00
503,2019-09-10 08:44:00,Alexander,2019-09-10 08:44:00
504,2019-09-10 08:45:00,Alexander,2019-09-10 08:45:00
505,2019-09-10 20:54:00,August,2019-09-10 20:54:00
506,2019-09-10 20:55:00,August,2019-09-10 20:55:00
507,2019-09-10 20:56:00,August,2019-09-10 20:56:00
508,2019-09-10 20:57:00,August,2019-09-10 20:57:00
509,2019-09-10 20:58:00,August,2019-09-10 20:58:00
510,2019-09-10 20:59:00,August,2019-09-10 20:59:00
511,2019-09-10 21:00:00,August,2019-09-10 21:00:00
512,2019-09-10 21:01:00,August,2019-09-10 21:01:00
513,2019-09-10 21:02:00,August,2019-09-10 21:02:00
514,2019-09-10 21:03:00,August,2019-09-10 21:03:00
515,2019-09-10 21:04:00,August,2019-09-10 21:04:00
516,2019-09-10 21:05:00,August,2019-09-10 21:05:00
517,2019-09-10 19:26:00,Floyd,2019-09-10 19:26:00
518,2019-09-10 19:27:00,Floyd,2019-09-10 19:27:00
519,2019-09-10 19:28:00,Floyd,2019-09-10 19:28:00
520,2019-09-10 19:29:00,Floyd,2019-09-10 19:29:00
521,2019-09-10 19:30:00,Floyd,2019-09-10 19:30:00
522,2019-09-10 19:31:00,Floyd,2019-09-10 19:31:00
523,2019-09-10 19:32:00,Floyd,2019-09-10 19:32:00
524,2019-09-10 19:33:00,Floyd,2019-09-10 19:33:00
525,2019-09-10 19:34:00,Floyd,2019-09-10 19:34:00
526,2019-09-10 19:35:00,Floyd,2019-09-10 19:35:00
527,2019-09-10 18:54:00,Homer,2019-09-10 18:54:00
528,2019-09-10 18:55:00,Homer,2019-09-10 18:55:00
529,2019-09-10 18:56:00,Homer,2019-09-10 18:56:00
530,2019-09-10 18:57:00,Homer,2019-09-10 18:57:00
531,2019-09-10 18:58:00,Homer,2019-09-10 18:58:00
532,2019-09-10 18:59:00,Homer,2019-09-10 18:59:00
533,2019-09-10 19:00:00,Homer,2019-09-10 19:00:00
534,2019-09-10 19:01:00,Homer,2019-09-10 19:01:00
535,2019-09-10 19:02:00,Homer,2019-09-10 19:02:00
536,2019-09-10 19:03:00,Homer,2019-09-10 19:03:00
537,2019-09-10 19:04:00,Homer,2019-09-10 19:04:00
538,2019-09-10 12:53:00,Jack,2019-09-10 12:53:00
539,2019-09-10 12:54:00,Jack,2019-09-10 12:54:00
540,2019-09-10 12:55:00,Jack,2019-09-10 12:55:00
541,2019-09-10 12:56:00,Jack,2019-09-10 12:56:00
542,2019-09-10 12:57:00,Jack,2019-09-10 12:57:00
543,2019-09-10 12:58:00,Jack,2019-09-10 12:58:00
544,2019-09-10 12:59:00,Jack,2019-09-10 12:59:00
545,2019-09-10 09:04:00,Leonard,2019-09-10 09:04:00
546,2019-09-10 09:05:00,Leonard,2019-09-10 09:05:00
547,2019-09-10 09:06:00,Leonard,2019-09-10 09:06:00
548,2019-09-10 09:07:00,Leonard,2019-09-10 09:07:00
549,2019-09-10 09:07:00,Horace,2019-09-10 09:07:00
550,2019-09-10 09:08:00,Horace,2019-09-10 09:08:00
551,2019-09-10 09:09:00,Horace,2019-09-10 09:09:00
552,2019-09-10 09:10:00,Horace,2019-09-10 09:10:00
553,2019-09-10 10:00:00,Marion,2019-09-10 10:00:00
554,2019-09-10 10:01:00,Marion,2019-09-10 10:01:00
555,2019-09-10 10:02:00,Marion,2019-09-10 10:02:00
556,2019-09-10 10:03:00,Marion,2019-09-10 10:03:00
557,2019-09-10 10:04:00,Marion,2019-09-10 10:04:00
558,2019-09-10 10:05:00,Marion,2019-09-10 10:05:00
559,2019-09-10 10:06:00,Marion,2019-09-10 10:06:00
560,2019-09-10 10:07:00,Marion,2019-09-10 10:07:00
561,2019-09-10 10:08:00,Marion,2019-09-10 10:08:00
562,2019-09-10 10:09:00,Marion,2019-09-10 10:09:00
563,2019-09-10 10:10:00,Marion,2019-09-10 10:10:00
564,2019-09-10 10:11:00,Marion,2019-09-10 10:11:00
565,2019-09-10 17:17:00,Philip,2019-09-10 17:17:00
566,2019-09-10 17:18:00,Philip,2019-09-10 17:18:00
567,2019-09-10 17:19:00,Philip,2019-09-10 17:19:00
568,2019-09-10 17:20:00,Philip,2019-09-10 17:20:00
569,2019-09-10 17:21:00,Philip,2019-09-10 17:21:00
570,2019-09-10 13:07:00,Allen,2019-09-10 13:07:00
571,2019-09-10 13:08:00,Allen,2019-09-10 13:08:00
572,2019-09-10 13:09:00,Allen,2019-09-10 13:09:00
573,2019-09-10 13:10:00,Allen,2019-09-10 13:10:00
574,2019-09-10 13:11:00,Allen,2019-09-10 13:11:00
575,2019-09-10 13:12:00,Allen,2019-09-10 13:12:00
576,2019-09-10 13:13:00,Allen,2019-09-10 13:13:00
577,2019-09-10 13:14:00,Allen,2019-09-10 13:14:00
578,2019-09-10 13:15:00,Allen,2019-09-10 13:15:00
579,2019-09-10 13:16:00,Allen,2019-09-10 13:16:00
580,2019-09-10 21:23:00,Archie,2019-09-10 21:23:00
581,2019-09-10 21:24:00,Archie,2019-09-10 21:24:00
582,2019-09-10 21:25:00,Archie,2019-09-10 21:25:00
583,2019-09-10 21:26:00,Archie,2019-09-10 21:26:00
584,2019-09-10 21:27:00,Archie,2019-09-10 21:27:00
585,2019-09-10 21:28:00,Archie,2019-09-10 21:28:00
586,2019-09-10 21:29:00,Archie,2019-09-10 21:29:00
587,2019-09-10 21:30:00,Archie,2019-09-10 21:30:00
588,2019-09-10 13:28:00,Stephen,2019-09-10 13:28:00
589,2019-09-10 13:29:00,Stephen,2019-09-10 13:29:00
590,2019-09-10 13:30:00,Stephen,2019-09-10 13:30:00
591,2019-09-10 13:31:00,Stephen,2019-09-10 13:31:00
592,2019-09-10 13:32:00,Stephen,2019-09-10 13:32:00
593,2019-09-10 13:33:00,Stephen,2019-09-10 13:33:00
594,2019-09-10 09:42:00,Chester,2019-09-10 09:42:00
595,2019-09-10 09:43:00,Chester,2019-09-10 09:43:00
596,2019-09-10 09:44:00,Chester,2019-09-10 09:44:00
597,2019-09-10 09:45:00,Chester,2019-09-10 09:45:00
598,2019-09-10 09:46:00,Chester,2019-09-10 09:46:00
599,2019-09-10 09:47:00,Chester,2019-09-10 09:47:00
600,2019-09-10 09:48:00,Chester,2019-09-10 09:48:00
601,2019-09-10 09:49:00,Chester,2019-09-10 09:49:00
602,2019-09-10 09:50:00,Chester,2019-09-10 09:50:00
603,2019-09-10 09:51:00,Chester,2019-09-10 09:51:00
604,2019-09-10 09:52:00,Chester,2019-09-10 09:52:00
605,2019-09-10 09:53:00,Chester,2019-09-10 09:53:00
606,2019-09-10 09:54:00,Chester,2019-09-10 09:54:00
607,2019-09-10 09:55:00,Chester,2019-09-10 09:55:00
608,2019-09-10 09:56:00,Chester,2019-09-10 09:56:00
609,2019-09-10 09:57:00,Chester,2019-09-10 09:57:00
610,2019-09-10 09:58:00,Chester,2019-09-10 09:58:00
611,2019-09-10 08:55:00,Willis,2019-09-10 08:55:00
612,2019-09-10 08:56:00,Willis,2019-09-10 08:56:00
613,2019-09-10 08:57:00,Willis,2019-09-10 08:57:00
614,2019-09-10 08:58:00,Willis,2019-09-10 08:58:00
615,2019-09-10 21:19:00,Raymond,2019-09-10 21:19:00
616,2019-09-10 21:20:00,Raymond,2019-09-10 21:20:00
617,2019-09-10 21:21:00,Raymond,2019-09-10 21:21:00
618,2019-09-10 21:22:00,Raymond,2019-09-10 21:22:00
619,2019-09-10 21:23:00,Raymond,2019-09-10 21:23:00
620,2019-09-10 21:24:00,Raymond,2019-09-10 21:24:00
621,2019-09-10 21:25:00,Raymond,2019-09-10 21:25:00
622,2019-09-10 15:51:00,Rufus,2019-09-10 15:51:00
623,2019-09-10 15:52:00,Rufus,2019-09-10 15:52:00
624,2019-09-10 15:53:00,Rufus,2019-09-10 15:53:00
625,2019-09-10 15:54:00,Rufus,2019-09-10 15:54:00
626,2019-09-10 15:55:00,Rufus,2019-09-10 15:55:00
627,2019-09-10 15:56:00,Rufus,2019-09-10 15:56:00
628,2019-09-10 15:57:00,Rufus,2019-09-10 15:57:00
629,2019-09-10 15:58:00,Rufus,2019-09-10 15:58:00
630,2019-09-10 15:59:00,Rufus,2019-09-10 15:59:00
631,2019-09-10 16:00:00,Rufus,2019-09-10 16:00:00
632,2019-09-10 16:01:00,Rufus,2019-09-10 16:01:00
633,2019-09-10 16:02:00,Rufus,2019-09-10 16:02:00
634,2019-09-10 16:03:00,Rufus,2019-09-10 16:03:00
635,2019-09-10 16:04:00,Rufus,2019-09-10 16:04:00
636,2019-09-10 16:05:00,Rufus,2019-09-10 16:05:00
637,2019-09-10 16:06:00,Rufus,2019-09-10 16:06:00
638,2019-09-10 16:07:00,Rufus,2019-09-10 16:07:00
639,2019-09-10 16:08:00,Rufus,2019-09-10 16:08:00
640,2019-09-10 16:09:00,Rufus,2019-09-10 16:09:00
641,2019-09-10 14:04:00,Warren,2019-09-10 14:04:00
642,2019-09-10 14:05:00,Warren,2019-09-10 14:05:00
643,2019-09-10 14:06:00,Warren,2019-09-10 14:06:00
644,2019-09-10 08:51:00,Jessie,2019-09-10 08:51:00
645,2019-09-10 08:52:00,Jessie,2019-09-10 08:52:00
646,2019-09-10 08:53:00,Jessie,2019-09-10 08:53:00
647,2019-09-10 08:54:00,Jessie,2019-09-10 08:54:00
648,2019-09-10 08:55:00,Jessie,2019-09-10 08:55:00
649,2019-09-10 08:56:00,Jessie,2019-09-10 08:56:00
650,2019-09-10 08:57:00,Jessie,2019-09-10 08:57:00
651,2019-09-10 14:28:00,Milton,2019-09-10 14:28:00
652,2019-09-10 14:29:00,Milton,2019-09-10 14:29:00
653,2019-09-10 14:30:00,Milton,2019-09-10 14:30:00
654,2019-09-10 14:31:00,Milton,2019-09-10 14:31:00
655,2019-09-10 14:32:00,Milton,2019-09-10 14:32:00
656,2019-09-10 14:33:00,Milton,2019-09-10 14:33:00
657,2019-09-10 14:34:00,Milton,2019-09-10 14:34:00
658,2019-09-10 14:35:00,Milton,2019-09-10 14:35:00
659,2019-09-10 14:36:00,Milton,2019-09-10 14:36:00
660,2019-09-10 14:37:00,Milton,2019-09-10 14:37:00
661,2019-09-10 14:38:00,Milton,2019-09-10 14:38:00
662,2019-09-10 14:39:00,Milton,2019-09-10 14:39:00
663,2019-09-10 14:40:00,Milton,2019-09-10 14:40:00
664,2019-09-10 14:35:00,Alex,2019-09-10 14:35:00
665,2019-09-10 14:36:00,Alex,2019-09-10 14:36:00
666,2019-09-10 14:37:00,Alex,2019-09-10 14:37:00
667,2019-09-10 14:38:00,Alex,2019-09-10 14:38:00
668,2019-09-10 14:39:00,Alex,2019-09-10 14:39:00
669,2019-09-10 08:32:00,Leo,2019-09-10 08:32:00
670,2019-09-10 08:33:00,Leo,2019-09-10 08:33:00
671,2019-09-10 08:34:00,Leo,2019-09-10 08:34:00
672,2019-09-10 11:49:00,Julius,2019-09-10 11:49:00
673,2019-09-10 11:50:00,Julius,2019-09-10 11:50:00
674,2019-09-10 11:51:00,Julius,2019-09-10 11:51:00
675,2019-09-10 11:52:00,Julius,2019-09-10 11:52:00
676,2019-09-10 11:53:00,Julius,2019-09-10 11:53:00
677,2019-09-10 11:54:00,Julius,2019-09-10 11:54:00
678,2019-09-10 11:55:00,Julius,2019-09-10 11:55:00
679,2019-09-10 11:56:00,Julius,2019-09-10 11:56:00
680,2019-09-10 11:57:00,Julius,2019-09-10 11:57:00
681,2019-09-10 10:34:00,Ray,2019-09-10 10:34:00
682,2019-09-10 10:35:00,Ray,2019-09-10 10:35:00
683,2019-09-10 10:36:00,Ray,2019-09-10 10:36:00
684,2019-09-10 10:37:00,Ray,2019-09-10 10:37:00
685,2019-09-10 10:38:00,Ray,2019-09-10 10:38:00
686,2019-09-10 10:39:00,Ray,2019-09-10 10:39:00
687,2019-09-10 10:40:00,Ray,2019-09-10 10:40:00
688,2019-09-10 11:54:00,Sidney,2019-09-10 11:54:00
689,2019-09-10 11:55:00,Sidney,2019-09-10 11:55:00
690,2019-09-10 11:56:00,Sidney,2019-09-10 11:56:00
691,2019-09-10 11:57:00,Sidney,2019-09-10 11:57:00
692,2019-09-10 11:58:00,Sidney,2019-09-10 11:58:00
693,2019-09-10 11:59:00,Sidney,2019-09-10 11:59:00
694,2019-09-10 12:00:00,Sidney,2019-09-10 12:00:00
695,2019-09-10 12:01:00,Sidney,2019-09-10 12:01:00
696,2019-09-10 12:02:00,Sidney,2019-09-10 12:02:00
697,2019-09-10 16:48:00,Bernard,2019-09-10 16:48:00
698,2019-09-10 16:49:00,Bernard,2019-09-10 16:49:00
699,2019-09-10 16:50:00,Bernard,2019-09-10 16:50:00
700,2019-09-10 16:51:00,Bernard,2019-09-10 16:51:00
701,2019-09-10 10:53:00,Dan,2019-09-10 10:53:00
702,2019-09-10 10:54:00,Dan,2019-09-10 10:54:00
703,2019-09-10 10:55:00,Dan,2019-09-10 10:55:00
704,2019-09-10 10:56:00,Dan,2019-09-10 10:56:00
705,2019-09-10 14:50:00,Jerry,2019-09-10 14:50:00
706,2019-09-10 14:51:00,Jerry,2019-09-10 14:51:00
707,2019-09-10 14:52:00,Jerry,2019-09-10 14:52:00
708,2019-09-10 14:53:00,Jerry,2019-09-10 14:53:00
709,2019-09-10 07:50:00,Calvin,2019-09-10 07:50:00
710,2019-09-10 07:51:00,Calvin,2019-09-10 07:51:00
711,2019-09-10 07:52:00,Calvin,2019-09-10 07:52:00
712,2019-09-10 07:53:00,Calvin,2019-09-10 07:53:00
713,2019-09-10 07:54:00,Calvin,2019-09-10 07:54:00
714,2019-09-10 07:55:00,Calvin,2019-09-10 07:55:00
715,2019-09-10 07:56:00,Calvin,2019-09-10 07:56:00
716,2019-09-10 16:06:00,Perry,2019-09-10 16:06:00
717,2019-09-10 16:07:00,Perry,2019-09-10 16:07:00
718,2019-09-10 16:08:00,Perry,2019-09-10 16:08:00
719,2019-09-10 16:09:00,Perry,2019-09-10 16:09:00
720,2019-09-10 16:10:00,Perry,2019-09-10 16:10:00
721,2019-09-10 16:11:00,Perry,2019-09-10 16:11:00
722,2019-09-10 16:12:00,Perry,2019-09-10 16:12:00
723,2019-09-10 16:13:00,Perry,2019-09-10 16:13:00
724,2019-09-10 16:14:00,Perry,2019-09-10 16:14:00
725,2019-09-10 16:15:00,Perry,2019-09-10 16:15:00
726,2019-09-10 11:54:00,Dave,2019-09-10 11:54:00
727,2019-09-10 11:55:00,Dave,2019-09-10 11:55:00
728,2019-09-10 11:56:00,Dave,2019-09-10 11:56:00
729,2019-09-10 11:57:00,Dave,2019-09-10 11:57:00
730,2019-09-10 11:58:00,Dave,2019-09-10 11:58:00
731,2019-09-10 16:35:00,Anthony,2019-09-10 16:35:00
732,2019-09-10 16:36:00,Anthony,2019-09-10 16:36:00
733,2019-09-10 16:37:00,Anthony,2019-09-10 16:37:00
734,2019-09-10 16:27:00,Eddie,2019-09-10 16:27:00
735,2019-09-10 16:28:00,Eddie,2019-09-10 16:28:00
736,2019-09-10 16:29:00,Eddie,2019-09-10 16:29:00
737,2019-09-10 16:30:00,Eddie,2019-09-10 16:30:00
738,2019-09-10 18:25:00,Amos,2019-09-10 18:25:00
739,2019-09-10 18:26:00,Amos,2019-09-10 18:26:00
740,2019-09-10 18:27:00,Amos,2019-09-10 18:27:00
741,2019-09-10 18:28:00,Amos,2019-09-10 18:28:00
742,2019-09-10 07:02:00,Dennis,2019-09-10 07:02:00
743,2019-09-10 07:03:00,Dennis,2019-09-10 07:03:00
744,2019-09-10 07:04:00,Dennis,2019-09-10 07:04:00
745,2019-09-10 19:33:00,Clifford,2019-09-10 19:33:00
746,2019-09-10 19:34:00,Clifford,2019-09-10 19:34:00
747,2019-09-10 19:35:00,Clifford,2019-09-10 19:35:00
748,2019-09-10 19:36:00,Clifford,2019-09-10 19:36:00
749,2019-09-10 19:37:00,Clifford,2019-09-10 19:37:00
750,2019-09-10 19:38:00,Clifford,2019-09-10 19:38:00
751,2019-09-10 19:39:00,Clifford,2019-09-10 19:39:00
752,2019-09-10 19:40:00,Clifford,2019-09-10 19:40:00
753,2019-09-10 19:41:00,Clifford,2019-09-10 19:41:00
754,2019-09-10 19:42:00,Clifford,2019-09-10 19:42:00
755,2019-09-10 19:43:00,Clifford,2019-09-10 19:43:00
756,2019-09-10 11:19:00,Leroy,2019-09-10 11:19:00
757,2019-09-10 11:20:00,Leroy,2019-09-10 11:20:00
758,2019-09-10 11:21:00,Leroy,2019-09-10 11:21:00
759,2019-09-10 18:11:00,Wesley,2019-09-10 18:11:00
760,2019-09-10 18:12:00,Wesley,2019-09-10 18:12:00
761,2019-09-10 18:13:00,Wesley,2019-09-10 18:13:00
762,2019-09-10 18:14:00,Wesley,2019-09-10 18:14:00
763,2019-09-10 20:18:00,Alonzo,2019-09-10 20:18:00
764,2019-09-10 20:19:00,Alonzo,2019-09-10 20:19:00
765,2019-09-10 20:20:00,Alonzo,2019-09-10 20:20:00
766,2019-09-10 20:21:00,Alonzo,2019-09-10 20:21:00
767,2019-09-10 20:22:00,Alonzo,2019-09-10 20:22:00
768,2019-09-10 20:23:00,Alonzo,2019-09-10 20:23:00
769,2019-09-10 20:24:00,Alonzo,2019-09-10 20:24:00
770,2019-09-10 08:31:00,Garfield,2019-09-10 08:31:00
771,2019-09-10 08:32:00,Garfield,2019-09-10 08:32:00
772,2019-09-10 08:33:00,Garfield,2019-09-10 08:33:00
773,2019-09-10 08:34:00,Garfield,2019-09-10 08:34:00
774,2019-09-10 10:40:00,Franklin,2019-09-10 10:40:00
775,2019-09-10 10:41:00,Franklin,2019-09-10 10:41:00
776,2019-09-10 10:42:00,Franklin,2019-09-10 10:42:00
777,2019-09-10 10:43:00,Franklin,2019-09-10 10:43:00
778,2019-09-10 10:44:00,Franklin,2019-09-10 10:44:00
779,2019-09-10 10:45:00,Franklin,2019-09-10 10:45:00
780,2019-09-10 10:46:00,Franklin,2019-09-10 10:46:00
781,2019-09-10 10:47:00,Franklin,2019-09-10 10:47:00
782,2019-09-10 10:48:00,Franklin,2019-09-10 10:48:00
783,2019-09-10 10:49:00,Franklin,2019-09-10 10:49:00
784,2019-09-10 17:09:00,Emil,2019-09-10 17:09:00
785,2019-09-10 17:10:00,Emil,2019-09-10 17:10:00
786,2019-09-10 17:11:00,Emil,2019-09-10 17:11:00
787,2019-09-10 17:12:00,Emil,2019-09-10 17:12:00
788,2019-09-10 17:13:00,Emil,2019-09-10 17:13:00
789,2019-09-10 17:14:00,Emil,2019-09-10 17:14:00
790,2019-09-10 17:15:00,Emil,2019-09-10 17:15:00
791,2019-09-10 16:16:00,Leon,2019-09-10 16:16:00
792,2019-09-10 16:17:00,Leon,2019-09-10 16:17:00
793,2019-09-10 16:18:00,Leon,2019-09-10 16:18:00
794,2019-09-10 16:19:00,Leon,2019-09-10 16:19:00
795,2019-09-10 09:46:00,Nathan,2019-09-10 09:46:00
796,2019-09-10 09:47:00,Nathan,2019-09-10 09:47:00
797,2019-09-10 09:48:00,Nathan,2019-09-10 09:48:00
798,2019-09-10 09:49:00,Nathan,2019-09-10 09:49:00
799,2019-09-10 09:50:00,Nathan,2019-09-10 09:50:00
800,2019-09-10 09:51:00,Nathan,2019-09-10 09:51:00
801,2019-09-10 09:52:00,Nathan,2019-09-10 09:52:00
802,2019-09-10 15:21:00,Harold,2019-09-10 15:21:00
803,2019-09-10 15:22:00,Harold,2019-09-10 15:22:00
804,2019-09-10 15:23:00,Harold,2019-09-10 15:23:00
805,2019-09-10 08:03:00,Matthew,2019-09-10 08:03:00
806,2019-09-10 08:04:00,Matthew,2019-09-10 08:04:00
807,2019-09-10 08:05:00,Matthew,2019-09-10 08:05:00
808,2019-09-10 08:06:00,Matthew,2019-09-10 08:06:00
809,2019-09-10 08:07:00,Matthew,2019-09-10 08:07:00
810,2019-09-10 17:00:00,Levi,2019-09-10 17:00:00
811,2019-09-10 17:01:00,Levi,2019-09-10 17:01:00
812,2019-09-10 17:02:00,Levi,2019-09-10 17:02:00
813,2019-09-10 17:03:00,Levi,2019-09-10 17:03:00
814,2019-09-10 15:13:00,Moses,2019-09-10 15:13:00
815,2019-09-10 15:14:00,Moses,2019-09-10 15:14:00
816,2019-09-10 15:15:00,Moses,2019-09-10 15:15:00
817,2019-09-10 15:16:00,Moses,2019-09-10 15:16:00
818,2019-09-10 21:26:00,Everett,2019-09-10 21:26:00
819,2019-09-10 21:27:00,Everett,2019-09-10 21:27:00
820,2019-09-10 21:28:00,Everett,2019-09-10 21:28:00
821,2019-09-10 15:46:00,Lester,2019-09-10 15:46:00
822,2019-09-10 15:47:00,Lester,2019-09-10 15:47:00
823,2019-09-10 15:48:00,Lester,2019-09-10 15:48:00
824,2019-09-10 14:57:00,Winfield,2019-09-10 14:57:00
825,2019-09-10 14:58:00,Winfield,2019-09-10 14:58:00
826,2019-09-10 14:59:00,Winfield,2019-09-10 14:59:00
827,2019-09-10 15:00:00,Winfield,2019-09-10 15:00:00
828,2019-09-10 15:01:00,Winfield,2019-09-10 15:01:00
829,2019-09-10 15:02:00,Winfield,2019-09-10 15:02:00
830,2019-09-10 15:03:00,Winfield,2019-09-10 15:03:00
831,2019-09-10 15:04:00,Winfield,2019-09-10 15:04:00
832,2019-09-10 15:05:00,Winfield,2019-09-10 15:05:00
833,2019-09-10 15:06:00,Winfield,2019-09-10 15:06:00
834,2019-09-10 15:07:00,Winfield,2019-09-10 15:07:00
835,2019-09-10 15:08:00,Winfield,2019-09-10 15:08:00
836,2019-09-10 15:09:00,Winfield,2019-09-10 15:09:00
837,2019-09-10 11:12:00,Adam,2019-09-10 11:12:00
838,2019-09-10 11:13:00,Adam,2019-09-10 11:13:00
839,2019-09-10 11:14:00,Adam,2019-09-10 11:14:00
840,2019-09-10 09:56:00,Lloyd,2019-09-10 09:56:00
841,2019-09-10 09:57:00,Lloyd,2019-09-10 09:57:00
842,2019-09-10 09:58:00,Lloyd,2019-09-10 09:58:00
843,2019-09-10 09:59:00,Lloyd,2019-09-10 09:59:00
844,2019-09-10 10:00:00,Lloyd,2019-09-10 10:00:00
845,2019-09-10 10:01:00,Lloyd,2019-09-10 10:01:00
846,2019-09-10 12:24:00,Mack,2019-09-10 12:24:00
847,2019-09-10 12:25:00,Mack,2019-09-10 12:25:00
848,2019-09-10 12:26:00,Mack,2019-09-10 12:26:00
849,2019-09-10 14:13:00,Fredrick,2019-09-10 14:13:00
850,2019-09-10 14:14:00,Fredrick,2019-09-10 14:14:00
851,2019-09-10 14:15:00,Fredrick,2019-09-10 14:15:00
852,2019-09-10 14:16:00,Fredrick,2019-09-10 14:16:00
853,2019-09-10 20:11:00,Jay,2019-09-10 20:11:00
854,2019-09-10 20:12:00,Jay,2019-09-10 20:12:00
855,2019-09-10 20:13:00,Jay,2019-09-10 20:13:00
856,2019-09-10 20:14:00,Jay,2019-09-10 20:14:00
857,2019-09-10 20:15:00,Jay,2019-09-10 20:15:00
858,2019-09-10 20:16:00,Jay,2019-09-10 20:16:00
859,2019-09-10 19:25:00,Jess,2019-09-10 19:25:00
860,2019-09-10 19:26:00,Jess,2019-09-10 19:26:00
861,2019-09-10 19:27:00,Jess,2019-09-10 19:27:00
862,2019-09-10 19:28:00,Jess,2019-09-10 19:28:00
863,2019-09-10 16:21:00,Melvin,2019-09-10 16:21:00
